"Category","blue","green","nir","rededge","red","Dataset","Level","Area","Predcat"
"Fucus vesiculosus",0.0553490184247494,0.0668475478887558,0.136435568332672,0.137184411287308,0.0578421764075756,NA,NA,"Bolaerne","Green algae"
"Fucus vesiculosus",0.0537567101418972,0.0755510404706001,0.17662850022316,0.183995261788368,0.0534491948783398,NA,NA,"Bolaerne","Green algae"
"Fucus vesiculosus",0.0513933412730694,0.0795580744743347,0.136697486042976,0.165842622518539,0.0583461299538612,NA,NA,"Bolaerne","Green algae"
"Sand",0.0743249505758286,0.103779219090939,0.147985398769379,0.12921841442585,0.128392338752747,NA,NA,"Bolaerne","Sand"
"Sand",0.0781712755560875,0.103325560688972,0.148105397820473,0.132113963365555,0.126711323857307,NA,NA,"Bolaerne","Sand"
"Brown algae",0.0261714849621058,0.0348905771970749,0.203747659921646,0.0925826728343964,0.048224501311779,NA,NA,"Bolaerne","Heather"
"Brown algae",0.0256195925176144,0.033382460474968,0.208770364522934,0.0890987366437912,0.0478373840451241,NA,NA,"Bolaerne","Brown algae"
"Marram grass",0.0747560486197472,0.128131285309792,0.460711866617203,0.232672154903412,0.0788913071155548,NA,NA,"Bolaerne","Grass"
"Fucus vesiculosus",0.049962043762207,0.0722077041864395,0.187601178884506,0.190009757876396,0.0510233230888844,NA,NA,"Bolaerne","Green algae"
"Fucus vesiculosus",0.048213854432106,0.0698924884200096,0.156622290611267,0.162584885954857,0.0525243878364563,NA,NA,"Bolaerne","Green algae"
"Fucus vesiculosus",0.0484854280948639,0.0719256848096848,0.204503878951073,0.200490340590477,0.0488783456385136,NA,NA,"Bolaerne","Green algae"
"Rock",0.0464713238179684,0.220856070518494,0.584459483623505,0.204359829425812,0.179512679576874,NA,NA,"Bolaerne","Grass"
"Rock",0.0501712895929813,0.222726061940193,0.56074994802475,0.46854367852211,0.181460872292519,NA,NA,"Bolaerne","Rock"
"Green algae",0.0496616065502167,0.0858823657035828,0.143382921814919,0.153411939740181,0.0555263459682465,NA,NA,"Bolaerne","Green algae"
"Ascophyllum ",0.0426807850599289,0.0765616819262505,0.320922493934631,0.225386336445808,0.0434673689305782,NA,NA,"Bolaerne","Green algae"
"Ascophyllum ",0.0469825342297554,0.0746946483850479,0.267448425292969,0.191231518983841,0.0464251525700092,NA,NA,"Bolaerne","Green algae"
"Green algae",0.0481196269392967,0.0733728110790253,0.125308349728584,0.112560942769051,0.0509649105370045,NA,NA,"Bolaerne","Green algae"
"Ascophyllum ",0.0650829151272774,0.0928284004330635,0.335560590028763,0.221862375736237,0.0660490170121193,NA,NA,"Bolaerne","Green algae"
"Sand",0.106162436306477,0.139867499470711,0.173767060041428,0.163968592882156,0.159482225775719,NA,NA,"Bolaerne","Sand"
"Sand",0.0935815498232841,0.121934093534946,0.153746053576469,0.147394344210625,0.141056090593338,NA,NA,"Bolaerne","Sand"
"Sand",0.0966933965682983,0.124153435230255,0.155373796820641,0.151042401790619,0.144171178340912,NA,NA,"Bolaerne","Sand"
"Sand",0.0970181450247765,0.126520082354546,0.159250065684319,0.148545727133751,0.144016474485397,NA,NA,"Bolaerne","Sand"
"Sand",0.0663273483514786,0.0845765322446823,0.114451594650745,0.101637430489063,0.0983463898301125,NA,NA,"Bolaerne","Sand"
"Sand",0.066446915268898,0.0853267163038254,0.113852880895138,0.107733376324177,0.0992888435721397,NA,NA,"Bolaerne","Sand"
"Sand",0.0603447295725346,0.0787747725844383,0.110321201384068,0.0965117067098618,0.0958106368780136,NA,NA,"Bolaerne","Sand"
"Sand",0.0570609644055367,0.0767123997211456,0.109743364155293,0.0940075218677521,0.0884946957230568,NA,NA,"Bolaerne","Sand"
"Grass",0.0470567941665649,0.103510312736034,0.424949795007706,0.226919129490852,0.0700875148177147,NA,NA,"Bolaerne","Grass"
"Grass",0.034932479262352,0.089899830520153,0.373744994401932,0.197992101311684,0.0507338643074036,NA,NA,"Bolaerne","Green algae"
"Grass",0.0332725718617439,0.0896466821432114,0.38759657740593,0.195880442857742,0.0467000752687454,NA,NA,"Bolaerne","Shrubs"
"Sand",0.0508765839040279,0.067550964653492,0.0543641783297062,0.0525576025247574,0.0572462230920792,NA,NA,"Bolaerne","Sand"
"Sand",0.05122160166502,0.0664164572954178,0.0523893907666206,0.0509029552340508,0.0524817891418934,NA,NA,"Bolaerne","Sand"
"Sand",0.0492653325200081,0.0612259432673454,0.0493984222412109,0.0442001633346081,0.0475841201841831,NA,NA,"Bolaerne","Sand"
"Brown algae",0.039325799793005,0.0470440089702606,0.0550721660256386,0.0641667246818542,0.0371987782418728,NA,NA,"Bolaerne","Sand"
"Brown algae",0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0615301877260208,0.0359974056482315,NA,NA,"Bolaerne","Sand"
"Brown algae",0.0418032333254814,0.0499515123665333,0.050517063587904,0.04783670976758,0.0384057611227036,NA,NA,"Bolaerne","Sand"
"Brown algae",0.0395016893744469,0.0465101599693298,0.0514835976064205,0.0547030791640282,0.0355756022036076,NA,NA,"Bolaerne","Sand"
"Brown algae",0.0395345278084278,0.0462309010326862,0.0510287880897522,0.0557832270860672,0.0359600000083447,NA,NA,"Bolaerne","Sand"
