"X","ID","type","WP..RTK.GPS.","latitude","longitude","Atltitude..m.","date..GPS.","time..GPS.","Environ","Sp01","Sp02","Sp03","Sp04","Sp04_la","bolaerne.blue","bolaerne.green.","bolaerne.nir","bolaerne.red.","bolaerne.red.edge","IDpoint",".id","blue","green","nir","red","rededge","V1"
18,71,"RTK",NA,59.19802723,10.57415997,0.1,"28/08/2019","17:09:18","above water","no veg","sand","sand","sand","sand",0.0761607959866524,0.105663895606995,0.148058116436005,0.12150115519762,0.127776831388474,18,18,0.0781712755560875,0.103325560688972,0.148105397820473,0.126711323857307,0.132113963365555,NA
18,71,"RTK",NA,59.19802723,10.57415997,0.1,"28/08/2019","17:09:18","above water","no veg","sand","sand","sand","sand",0.0761607959866524,0.105663895606995,0.148058116436005,0.12150115519762,0.127776831388474,18,18,0.0761607959866524,0.105663895606995,0.148058116436005,0.12150115519762,0.127776831388474,NA
18,71,"RTK",NA,59.19802723,10.57415997,0.1,"28/08/2019","17:09:18","above water","no veg","sand","sand","sand","sand",0.0761607959866524,0.105663895606995,0.148058116436005,0.12150115519762,0.127776831388474,18,18,0.0775124356150627,0.102809362113476,0.148263454437256,0.124334715306759,0.133122682571411,NA
18,71,"RTK",NA,59.19802723,10.57415997,0.1,"28/08/2019","17:09:18","above water","no veg","sand","sand","sand","sand",0.0761607959866524,0.105663895606995,0.148058116436005,0.12150115519762,0.127776831388474,18,18,0.0794445872306824,0.111032143235207,0.146501123905182,0.126027911901474,0.130253300070763,NA
19,72,"RTK",NA,59.1980985,10.57314425,0.431,"28/08/2019","17:13:30","above water","veg","seaweed","brown algae","brown algae","brown algae",0.0292732864618301,0.0375190041959286,0.213788270950317,0.0516981519758701,0.0960432067513466,19,19,0.0261714849621058,0.0348905771970749,0.203747659921646,0.048224501311779,0.0925826728343964,NA
19,72,"RTK",NA,59.1980985,10.57314425,0.431,"28/08/2019","17:13:30","above water","veg","seaweed","brown algae","brown algae","brown algae",0.0292732864618301,0.0375190041959286,0.213788270950317,0.0516981519758701,0.0960432067513466,19,19,0.0256195925176144,0.033382460474968,0.208770364522934,0.0478373840451241,0.0890987366437912,NA
19,72,"RTK",NA,59.1980985,10.57314425,0.431,"28/08/2019","17:13:30","above water","veg","seaweed","brown algae","brown algae","brown algae",0.0292732864618301,0.0375190041959286,0.213788270950317,0.0516981519758701,0.0960432067513466,19,19,0.02643539942801,0.0343938283622265,0.217129215598106,0.0498912893235683,0.0914277955889702,NA
19,72,"RTK",NA,59.1980985,10.57314425,0.431,"28/08/2019","17:13:30","above water","veg","seaweed","brown algae","brown algae","brown algae",0.0292732864618301,0.0375190041959286,0.213788270950317,0.0516981519758701,0.0960432067513466,19,19,0.0283475946635008,0.0388460047543049,0.212450876832008,0.0502402409911156,0.0943560004234314,NA
19,72,"RTK",NA,59.1980985,10.57314425,0.431,"28/08/2019","17:13:30","above water","veg","seaweed","brown algae","brown algae","brown algae",0.0292732864618301,0.0375190041959286,0.213788270950317,0.0516981519758701,0.0960432067513466,19,19,0.0292732864618301,0.0375190041959286,0.213788270950317,0.0516981519758701,0.0960432067513466,NA
19,72,"RTK",NA,59.1980985,10.57314425,0.431,"28/08/2019","17:13:30","above water","veg","seaweed","brown algae","brown algae","brown algae",0.0292732864618301,0.0375190041959286,0.213788270950317,0.0516981519758701,0.0960432067513466,19,19,0.0306148957461119,0.0396759249269962,0.222136467695236,0.0563974678516388,0.0969571769237518,NA
20,73,"RTK",NA,59.19754267,10.57240265,0.512,"28/08/2019","17:35:55","","","","-","-","-",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,20,20,0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,NA
20,73,"RTK",NA,59.19754267,10.57240265,0.512,"28/08/2019","17:35:55","","","","-","-","-",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,20,20,0.0670193508267403,0.111283339560032,0.304113179445267,0.0954439491033554,0.199536591768265,NA
20,73,"RTK",NA,59.19754267,10.57240265,0.512,"28/08/2019","17:35:55","","","","-","-","-",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,20,20,0.0694002956151962,0.123830549418926,0.368351966142654,0.0927478149533272,0.220358774065971,NA
20,73,"RTK",NA,59.19754267,10.57240265,0.512,"28/08/2019","17:35:55","","","","-","-","-",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,20,20,0.0656288489699364,0.104805417358875,0.286444664001465,0.0947059914469719,0.192635625600815,NA
21,74,"RTK",NA,59.19754257,10.57240145,0.512,"28/08/2019","17:36:21","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,21,21,0.0715458989143372,0.133419468998909,0.407268315553665,0.100138366222382,0.245561584830284,NA
21,74,"RTK",NA,59.19754257,10.57240145,0.512,"28/08/2019","17:36:21","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,21,21,0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,NA
21,74,"RTK",NA,59.19754257,10.57240145,0.512,"28/08/2019","17:36:21","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,21,21,0.0670193508267403,0.111283339560032,0.304113179445267,0.0954439491033554,0.199536591768265,NA
21,74,"RTK",NA,59.19754257,10.57240145,0.512,"28/08/2019","17:36:21","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,21,21,0.0716110691428185,0.133267745375633,0.394740432500839,0.0983735397458076,0.232568144798279,NA
21,74,"RTK",NA,59.19754257,10.57240145,0.512,"28/08/2019","17:36:21","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0679947957396507,0.126479789614677,0.386510759592056,0.0913995131850243,0.228968724608421,21,21,0.0694002956151962,0.123830549418926,0.368351966142654,0.0927478149533272,0.220358774065971,NA
22,75,"RTK",NA,59.19748092,10.57234004,0.803,"28/08/2019","17:37:11","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0747560486197472,0.128131285309792,0.460711866617203,0.0788913071155548,0.232672154903412,22,22,0.0770899206399918,0.123232886195183,0.378774970769882,0.0879713147878647,0.216112524271011,NA
22,75,"RTK",NA,59.19748092,10.57234004,0.803,"28/08/2019","17:37:11","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0747560486197472,0.128131285309792,0.460711866617203,0.0788913071155548,0.232672154903412,22,22,0.0749478563666344,0.128045499324799,0.488037109375,0.0792633220553398,0.239249601960182,NA
22,75,"RTK",NA,59.19748092,10.57234004,0.803,"28/08/2019","17:37:11","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0747560486197472,0.128131285309792,0.460711866617203,0.0788913071155548,0.232672154903412,22,22,0.0747560486197472,0.128131285309792,0.460711866617203,0.0788913071155548,0.232672154903412,NA
22,75,"RTK",NA,59.19748092,10.57234004,0.803,"28/08/2019","17:37:11","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0747560486197472,0.128131285309792,0.460711866617203,0.0788913071155548,0.232672154903412,22,22,0.0740084871649742,0.129142731428146,0.431607663631439,0.0838297381997108,0.221835643053055,NA
22,75,"RTK",NA,59.19748092,10.57234004,0.803,"28/08/2019","17:37:11","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",0.0747560486197472,0.128131285309792,0.460711866617203,0.0788913071155548,0.232672154903412,22,22,0.0739109143614769,0.127725526690483,0.481417834758759,0.0792393311858177,0.23328460752964,NA
23,76,"RTK",NA,59.19718149,10.57220622,0.865,"28/08/2019","17:38:37","below water","no veg ","rock","rock","rock","rock",0.0472641922533512,0.224048808217049,0.520727097988129,0.211858332157135,0.455612063407898,23,23,0.0531578622758389,0.215645298361778,0.531527459621429,0.219460770487785,NA,NA
23,76,"RTK",NA,59.19718149,10.57220622,0.865,"28/08/2019","17:38:37","below water","no veg ","rock","rock","rock","rock",0.0472641922533512,0.224048808217049,0.520727097988129,0.211858332157135,0.455612063407898,23,23,0.0472641922533512,0.224048808217049,0.520727097988129,0.211858332157135,0.455612063407898,NA
23,76,"RTK",NA,59.19718149,10.57220622,0.865,"28/08/2019","17:38:37","below water","no veg ","rock","rock","rock","rock",0.0472641922533512,0.224048808217049,0.520727097988129,0.211858332157135,0.455612063407898,23,23,0.0515759438276291,0.217348903417587,0.483225554227829,0.196914866566658,0.383499085903168,NA
23,76,"RTK",NA,59.19718149,10.57220622,0.865,"28/08/2019","17:38:37","below water","no veg ","rock","rock","rock","rock",0.0472641922533512,0.224048808217049,0.520727097988129,0.211858332157135,0.455612063407898,23,23,0.0469007827341557,0.22025491297245,0.550322890281677,0.219171345233917,NA,NA
23,76,"RTK",NA,59.19718149,10.57220622,0.865,"28/08/2019","17:38:37","below water","no veg ","rock","rock","rock","rock",0.0472641922533512,0.224048808217049,0.520727097988129,0.211858332157135,0.455612063407898,23,23,0.0453783050179482,0.221136525273323,0.526901662349701,0.208821192383766,0.400685876607895,NA
24,77,"RTK",NA,59.19697362,10.57226566,-0.194,"28/08/2019","17:40:16","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0528008416295052,0.0705910176038742,0.148193195462227,0.0565709136426449,0.150783866643906,24,24,0.0540404804050922,0.0677532330155373,0.11492146551609,0.0595975518226624,0.113724388182163,NA
24,77,"RTK",NA,59.19697362,10.57226566,-0.194,"28/08/2019","17:40:16","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0528008416295052,0.0705910176038742,0.148193195462227,0.0565709136426449,0.150783866643906,24,24,0.0538843423128128,0.0686028674244881,0.106414966285229,0.05997234582901,0.110374987125397,NA
24,77,"RTK",NA,59.19697362,10.57226566,-0.194,"28/08/2019","17:40:16","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0528008416295052,0.0705910176038742,0.148193195462227,0.0565709136426449,0.150783866643906,24,24,0.0524625554680824,0.0727504193782806,0.149218320846558,0.0582475028932095,0.154525831341743,NA
24,77,"RTK",NA,59.19697362,10.57226566,-0.194,"28/08/2019","17:40:16","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0528008416295052,0.0705910176038742,0.148193195462227,0.0565709136426449,0.150783866643906,24,24,0.0528008416295052,0.0705910176038742,0.148193195462227,0.0565709136426449,0.150783866643906,NA
24,77,"RTK",NA,59.19697362,10.57226566,-0.194,"28/08/2019","17:40:16","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0528008416295052,0.0705910176038742,0.148193195462227,0.0565709136426449,0.150783866643906,24,24,0.0545969977974892,0.0773647949099541,0.166318997740746,0.0555192083120346,0.177475675940514,NA
24,77,"RTK",NA,59.19697362,10.57226566,-0.194,"28/08/2019","17:40:16","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0528008416295052,0.0705910176038742,0.148193195462227,0.0565709136426449,0.150783866643906,24,24,0.0548452883958817,0.0778962597250938,0.180175587534904,0.0538201630115509,0.178677424788475,NA
25,78,"RTK",NA,59.19690047,10.57219926,-0.183,"28/08/2019","17:41:10","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0530812591314316,0.088701494038105,0.251115590333939,0.0587469898164272,0.237104073166847,25,25,0.0523325130343437,0.0910554975271225,0.244580179452896,0.0576640926301479,0.239407926797867,NA
25,78,"RTK",NA,59.19690047,10.57219926,-0.183,"28/08/2019","17:41:10","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0530812591314316,0.088701494038105,0.251115590333939,0.0587469898164272,0.237104073166847,25,25,0.0536013469099998,0.0875826701521873,0.230865836143494,0.0574659369885921,0.232938140630722,NA
25,78,"RTK",NA,59.19690047,10.57219926,-0.183,"28/08/2019","17:41:10","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0530812591314316,0.088701494038105,0.251115590333939,0.0587469898164272,0.237104073166847,25,25,0.0530859716236591,0.0876769423484802,0.225138887763023,0.0589673668146133,0.228653639554977,NA
25,78,"RTK",NA,59.19690047,10.57219926,-0.183,"28/08/2019","17:41:10","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0530812591314316,0.088701494038105,0.251115590333939,0.0587469898164272,0.237104073166847,25,25,0.0541872531175613,0.0908508226275444,0.25323560833931,0.0559173300862312,0.241366699337959,NA
25,78,"RTK",NA,59.19690047,10.57219926,-0.183,"28/08/2019","17:41:10","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0530812591314316,0.088701494038105,0.251115590333939,0.0587469898164272,0.237104073166847,25,25,0.0530812591314316,0.088701494038105,0.251115590333939,0.0587469898164272,0.237104073166847,NA
25,78,"RTK",NA,59.19690047,10.57219926,-0.183,"28/08/2019","17:41:10","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0530812591314316,0.088701494038105,0.251115590333939,0.0587469898164272,0.237104073166847,25,25,0.0524160526692867,0.0876568108797073,0.24833470582962,0.0580090768635273,0.23917530477047,NA
26,79,"RTK",NA,59.19688821,10.57218414,-0.176,"28/08/2019","17:41:49","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0547603704035282,0.0823474228382111,0.189020752906799,0.0554929301142693,0.191641211509705,26,26,0.0549967028200626,0.0841041579842567,0.192411199212074,0.0557887554168701,0.19550709426403,NA
26,79,"RTK",NA,59.19688821,10.57218414,-0.176,"28/08/2019","17:41:49","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0547603704035282,0.0823474228382111,0.189020752906799,0.0554929301142693,0.191641211509705,26,26,0.0547603704035282,0.0823474228382111,0.189020752906799,0.0554929301142693,0.191641211509705,NA
26,79,"RTK",NA,59.19688821,10.57218414,-0.176,"28/08/2019","17:41:49","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0547603704035282,0.0823474228382111,0.189020752906799,0.0554929301142693,0.191641211509705,26,26,0.0532369539141655,0.0821333006024361,0.18456657230854,0.0548661649227142,0.192800834774971,NA
26,79,"RTK",NA,59.19688821,10.57218414,-0.176,"28/08/2019","17:41:49","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0547603704035282,0.0823474228382111,0.189020752906799,0.0554929301142693,0.191641211509705,26,26,0.0544299706816673,0.0874628499150276,0.213628962635994,0.0565896145999432,0.223639339208603,NA
26,79,"RTK",NA,59.19688821,10.57218414,-0.176,"28/08/2019","17:41:49","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",0.0547603704035282,0.0823474228382111,0.189020752906799,0.0554929301142693,0.191641211509705,26,26,0.0549097955226898,0.0913019552826881,0.22363306581974,0.0583452992141247,0.228974938392639,NA
27,80,"RTK",NA,59.19679094,10.57210408,-0.391,"28/08/2019","17:42:56","below water","veg","seaweed","rock","bladder wrack","fucus vesiculosus",0.0484854280948639,0.0719256848096848,0.204503878951073,0.0488783456385136,0.200490340590477,27,27,0.0492249689996243,0.0697643756866455,0.141573667526245,0.0580041147768497,0.153999462723732,NA
27,80,"RTK",NA,59.19679094,10.57210408,-0.391,"28/08/2019","17:42:56","below water","veg","seaweed","rock","bladder wrack","fucus vesiculosus",0.0484854280948639,0.0719256848096848,0.204503878951073,0.0488783456385136,0.200490340590477,27,27,0.049962043762207,0.0722077041864395,0.187601178884506,0.0510233230888844,0.190009757876396,NA
27,80,"RTK",NA,59.19679094,10.57210408,-0.391,"28/08/2019","17:42:56","below water","veg","seaweed","rock","bladder wrack","fucus vesiculosus",0.0484854280948639,0.0719256848096848,0.204503878951073,0.0488783456385136,0.200490340590477,27,27,0.048213854432106,0.0698924884200096,0.156622290611267,0.0525243878364563,0.162584885954857,NA
27,80,"RTK",NA,59.19679094,10.57210408,-0.391,"28/08/2019","17:42:56","below water","veg","seaweed","rock","bladder wrack","fucus vesiculosus",0.0484854280948639,0.0719256848096848,0.204503878951073,0.0488783456385136,0.200490340590477,27,27,0.0484854280948639,0.0719256848096848,0.204503878951073,0.0488783456385136,0.200490340590477,NA
27,80,"RTK",NA,59.19679094,10.57210408,-0.391,"28/08/2019","17:42:56","below water","veg","seaweed","rock","bladder wrack","fucus vesiculosus",0.0484854280948639,0.0719256848096848,0.204503878951073,0.0488783456385136,0.200490340590477,27,27,0.0478657223284245,0.0692547112703323,0.174847736954689,0.0512096919119358,0.175651162862778,NA
27,80,"RTK",NA,59.19679094,10.57210408,-0.391,"28/08/2019","17:42:56","below water","veg","seaweed","rock","bladder wrack","fucus vesiculosus",0.0484854280948639,0.0719256848096848,0.204503878951073,0.0488783456385136,0.200490340590477,27,27,0.0498484149575233,0.073100633919239,0.221815124154091,0.0498689748346806,0.204412698745728,NA
